X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.514163,0.985837,0.514163,0.985837
0.0117188,0.00390625,0.512913,0.987087,0.512913,0.987087
0.0195312,0.00390625,0.511769,0.988231,0.511769,0.988231
0.0273438,0.00390625,0.510721,0.989279,0.510721,0.989279
0.0351562,0.00390625,0.509762,0.990238,0.509762,0.990238
0.0429688,0.00390625,0.508886,0.991114,0.508886,0.991114
0.0507812,0.00390625,0.508086,0.991914,0.508086,0.991914
0.0585938,0.00390625,0.507356,0.992644,0.507356,0.992644
0.0664062,0.00390625,0.50669,0.99331,0.50669,0.99331
0.0742188,0.00390625,0.506083,0.993917,0.506083,0.993917
0.0820312,0.00390625,0.505529,0.994471,0.505529,0.994471
0.0898438,0.00390625,0.505025,0.994975,0.505025,0.994975
0.0976562,0.00390625,0.504566,0.995434,0.504566,0.995434
0.105469,0.00390625,0.504148,0.995852,0.504148,0.995852
0.113281,0.00390625,0.503768,0.996232,0.503768,0.996232
0.121094,0.00390625,0.503422,0.996578,0.503422,0.996578
0.128906,0.00390625,0.503108,0.996892,0.503108,0.996892
0.136719,0.00390625,0.502822,0.997178,0.502822,0.997178
0.144531,0.00390625,0.502562,0.997438,0.502562,0.997438
0.152344,0.00390625,0.502326,0.997674,0.502326,0.997674
0.160156,0.00390625,0.502111,0.997889,0.502111,0.997889
0.167969,0.00390625,0.501916,0.998084,0.501916,0.998084
0.175781,0.00390625,0.501739,0.998261,0.501739,0.998261
0.183594,0.00390625,0.501579,0.998421,0.501579,0.998421
0.191406,0.00390625,0.501433,0.998567,0.501433,0.998567
0.199219,0.00390625,0.5013,0.9987,0.5013,0.9987
0.207031,0.00390625,0.50118,0.99882,0.50118,0.99882
0.214844,0.00390625,0.50107,0.99893,0.50107,0.99893
0.222656,0.00390625,0.500971,0.999029,0.500971,0.999029
0.230469,0.00390625,0.500881,0.999119,0.500881,0.999119
0.238281,0.00390625,0.500799,0.999201,0.500799,0.999201
0.246094,0.00390625,0.500725,0.999275,0.500725,0.999275
0.253906,0.00390625,0.500658,0.999342,0.500658,0.999342
0.261719,0.00390625,0.500597,0.999403,0.500597,0.999403
0.269531,0.00390625,0.500541,0.999459,0.500541,0.999459
0.277344,0.00390625,0.500491,0.999509,0.500491,0.999509
0.285156,0.00390625,0.500446,0.999554,0.500446,0.999554
0.292969,0.00390625,0.500404,0.999596,0.500404,0.999596
0.300781,0.00390625,0.500367,0.999633,0.500367,0.999633
0.308594,0.00390625,0.500333,0.999667,0.500333,0.999667
0.316406,0.00390625,0.500302,0.999698,0.500302,0.999698
0.324219,0.00390625,0.500274,0.999726,0.500274,0.999726
0.332031,0.00390625,0.500248,0.999752,0.500248,0.999752
0.339844,0.00390625,0.500225,0.999775,0.500225,0.999775
0.347656,0.00390625,0.500204,0.999796,0.500204,0.999796
0.355469,0.00390625,0.500185,0.999815,0.500185,0.999815
0.363281,0.00390625,0.500168,0.999832,0.500168,0.999832
0.371094,0.00390625,0.500152,0.999848,0.500152,0.999848
0.378906,0.00390625,0.500138,0.999862,0.500138,0.999862
0.386719,0.00390625,0.500125,0.999875,0.500125,0.999875
0.394531,0.00390625,0.500114,0.999886,0.500114,0.999886
0.402344,0.00390625,0.500103,0.999897,0.500103,0.999897
0.410156,0.00390625,0.500094,0.999906,0.500094,0.999906
0.417969,0.00390625,0.500085,0.999915,0.500085,0.999915
