X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.549207,0.950793,0.549207,0.950793
0.0117188,0.00390625,0.545461,0.954539,0.545461,0.954539
0.0195312,0.00390625,0.541941,0.958059,0.541941,0.958059
0.0273438,0.00390625,0.538642,0.961358,0.538642,0.961358
0.0351562,0.00390625,0.535558,0.964442,0.535558,0.964442
0.0429688,0.00390625,0.532682,0.967318,0.532682,0.967318
0.0507812,0.00390625,0.530006,0.969994,0.530006,0.969994
0.0585938,0.00390625,0.527522,0.972478,0.527522,0.972478
0.0664062,0.00390625,0.52522,0.97478,0.52522,0.97478
0.0742188,0.00390625,0.52309,0.97691,0.52309,0.97691
0.0820312,0.00390625,0.521123,0.978877,0.521123,0.978877
0.0898438,0.00390625,0.51931,0.98069,0.51931,0.98069
0.0976562,0.00390625,0.51764,0.98236,0.51764,0.98236
0.105469,0.00390625,0.516104,0.983896,0.516104,0.983896
0.113281,0.00390625,0.514694,0.985306,0.514694,0.985306
0.121094,0.00390625,0.5134,0.9866,0.5134,0.9866
0.128906,0.00390625,0.512214,0.987786,0.512214,0.987786
0.136719,0.00390625,0.511129,0.988871,0.511129,0.988871
0.144531,0.00390625,0.510135,0.989865,0.510135,0.989865
0.152344,0.00390625,0.509227,0.990773,0.509227,0.990773
0.160156,0.00390625,0.508397,0.991603,0.508397,0.991603
0.167969,0.00390625,0.50764,0.99236,0.50764,0.99236
0.175781,0.00390625,0.506949,0.993051,0.506949,0.993051
0.183594,0.00390625,0.506319,0.993681,0.506319,0.993681
0.191406,0.00390625,0.505744,0.994256,0.505744,0.994256
0.199219,0.00390625,0.505221,0.994779,0.505221,0.994779
0.207031,0.00390625,0.504745,0.995255,0.504745,0.995255
0.214844,0.00390625,0.504311,0.995689,0.504311,0.995689
0.222656,0.00390625,0.503916,0.996084,0.503916,0.996084
0.230469,0.00390625,0.503557,0.996443,0.503557,0.996443
0.238281,0.00390625,0.50323,0.99677,0.50323,0.99677
0.246094,0.00390625,0.502933,0.997067,0.502933,0.997067
0.253906,0.00390625,0.502663,0.997337,0.502663,0.997337
0.261719,0.00390625,0.502418,0.997582,0.502418,0.997582
0.269531,0.00390625,0.502195,0.997805,0.502195,0.997805
0.277344,0.00390625,0.501992,0.998008,0.501992,0.998008
0.285156,0.00390625,0.501808,0.998192,0.501808,0.998192
0.292969,0.00390625,0.501641,0.998359,0.501641,0.998359
0.300781,0.00390625,0.501489,0.998511,0.501489,0.998511
0.308594,0.00390625,0.501351,0.998649,0.501351,0.998649
0.316406,0.00390625,0.501226,0.998774,0.501226,0.998774
0.324219,0.00390625,0.501113,0.998887,0.501113,0.998887
0.332031,0.00390625,0.50101,0.99899,0.50101,0.99899
0.339844,0.00390625,0.500916,0.999084,0.500916,0.999084
0.347656,0.00390625,0.500831,0.999169,0.500831,0.999169
0.355469,0.00390625,0.500754,0.999246,0.500754,0.999246
0.363281,0.00390625,0.500684,0.999316,0.500684,0.999316
