X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.619145,0.880855,0.619145,0.880855
0.0117188,0.00390625,0.613073,0.886927,0.613073,0.886927
0.0195312,0.00390625,0.607058,0.892942,0.607058,0.892942
0.0273438,0.00390625,0.601127,0.898873,0.601127,0.898873
0.0351562,0.00390625,0.595305,0.904695,0.595305,0.904695
0.0429688,0.00390625,0.589616,0.910384,0.589616,0.910384
0.0507812,0.00390625,0.584083,0.915917,0.584083,0.915917
0.0585938,0.00390625,0.578723,0.921277,0.578723,0.921277
0.0664062,0.00390625,0.573554,0.926446,0.573554,0.926446
0.0742188,0.00390625,0.568588,0.931412,0.568588,0.931412
0.0820312,0.00390625,0.563836,0.936164,0.563836,0.936164
0.0898438,0.00390625,0.559306,0.940694,0.559306,0.940694
0.0976562,0.00390625,0.555002,0.944998,0.555002,0.944998
0.105469,0.00390625,0.550927,0.949073,0.550927,0.949073
0.113281,0.00390625,0.547081,0.952919,0.547081,0.952919
0.121094,0.00390625,0.543462,0.956538,0.543462,0.956538
0.128906,0.00390625,0.540067,0.959933,0.540067,0.959933
0.136719,0.00390625,0.536889,0.963111,0.536889,0.963111
0.144531,0.00390625,0.533922,0.966078,0.533922,0.966078
0.152344,0.00390625,0.53116,0.96884,0.53116,0.96884
0.160156,0.00390625,0.528592,0.971408,0.528592,0.971408
0.167969,0.00390625,0.526211,0.973789,0.526211,0.973789
0.175781,0.00390625,0.524006,0.975994,0.524006,0.975994
0.183594,0.00390625,0.521969,0.978031,0.521969,0.978031
0.191406,0.00390625,0.520089,0.979911,0.520089,0.979911
0.199219,0.00390625,0.518358,0.981642,0.518358,0.981642
0.207031,0.00390625,0.516764,0.983236,0.516764,0.983236
0.214844,0.00390625,0.5153,0.9847,0.5153,0.9847
0.222656,0.00390625,0.513956,0.986044,0.513956,0.986044
0.230469,0.00390625,0.512723,0.987277,0.512723,0.987277
0.238281,0.00390625,0.511595,0.988405,0.511595,0.988405
0.246094,0.00390625,0.510561,0.989439,0.510561,0.989439
0.253906,0.00390625,0.509617,0.990383,0.509617,0.990383
0.261719,0.00390625,0.508753,0.991247,0.508753,0.991247
