X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.590742,0.909258,0.590742,0.909258
0.0117188,0.00390625,0.585176,0.914824,0.585176,0.914824
0.0195312,0.00390625,0.57978,0.92022,0.57978,0.92022
0.0273438,0.00390625,0.574572,0.925428,0.574572,0.925428
0.0351562,0.00390625,0.569564,0.930436,0.569564,0.930436
0.0429688,0.00390625,0.564769,0.935231,0.564769,0.935231
0.0507812,0.00390625,0.560194,0.939806,0.560194,0.939806
0.0585938,0.00390625,0.555844,0.944156,0.555844,0.944156
0.0664062,0.00390625,0.551724,0.948276,0.551724,0.948276
0.0742188,0.00390625,0.547832,0.952168,0.547832,0.952168
0.0820312,0.00390625,0.544168,0.955832,0.544168,0.955832
0.0898438,0.00390625,0.540728,0.959272,0.540728,0.959272
0.0976562,0.00390625,0.537507,0.962493,0.537507,0.962493
0.105469,0.00390625,0.534499,0.965501,0.534499,0.965501
0.113281,0.00390625,0.531696,0.968304,0.531696,0.968304
0.121094,0.00390625,0.52909,0.97091,0.52909,0.97091
0.128906,0.00390625,0.526673,0.973327,0.526673,0.973327
0.136719,0.00390625,0.524434,0.975566,0.524434,0.975566
0.144531,0.00390625,0.522364,0.977636,0.522364,0.977636
0.152344,0.00390625,0.520453,0.979547,0.520453,0.979547
0.160156,0.00390625,0.518693,0.981307,0.518693,0.981307
0.167969,0.00390625,0.517072,0.982928,0.517072,0.982928
0.175781,0.00390625,0.515583,0.984417,0.515583,0.984417
0.183594,0.00390625,0.514215,0.985785,0.514215,0.985785
0.191406,0.00390625,0.512961,0.987039,0.512961,0.987039
0.199219,0.00390625,0.511812,0.988188,0.511812,0.988188
0.207031,0.00390625,0.510761,0.989239,0.510761,0.989239
0.214844,0.00390625,0.509799,0.990201,0.509799,0.990201
0.222656,0.00390625,0.50892,0.99108,0.50892,0.99108
0.230469,0.00390625,0.508117,0.991883,0.508117,0.991883
0.238281,0.00390625,0.507384,0.992616,0.507384,0.992616
0.246094,0.00390625,0.506715,0.993285,0.506715,0.993285
0.253906,0.00390625,0.506106,0.993894,0.506106,0.993894
0.261719,0.00390625,0.50555,0.99445,0.50555,0.99445
0.269531,0.00390625,0.505044,0.994956,0.505044,0.994956
0.277344,0.00390625,0.504584,0.995416,0.504584,0.995416
0.285156,0.00390625,0.504164,0.995836,0.504164,0.995836
0.292969,0.00390625,0.503783,0.996217,0.503783,0.996217
0.300781,0.00390625,0.503436,0.996564,0.503436,0.996564
0.308594,0.00390625,0.50312,0.99688,0.50312,0.99688
0.316406,0.00390625,0.502833,0.997167,0.502833,0.997167
0.324219,0.00390625,0.502572,0.997428,0.502572,0.997428
0.332031,0.00390625,0.502335,0.997665,0.502335,0.997665
0.339844,0.00390625,0.50212,0.99788,0.50212,0.99788
0.347656,0.00390625,0.501924,0.998076,0.501924,0.998076
0.355469,0.00390625,0.501746,0.998254,0.501746,0.998254
0.363281,0.00390625,0.501585,0.998415,0.501585,0.998415
0.371094,0.00390625,0.501438,0.998562,0.501438,0.998562
0.378906,0.00390625,0.501305,0.998695,0.501305,0.998695
0.386719,0.00390625,0.501184,0.998816,0.501184,0.998816
0.394531,0.00390625,0.501074,0.998926,0.501074,0.998926
0.402344,0.00390625,0.500975,0.999025,0.500975,0.999025
0.410156,0.00390625,0.500885,0.999115,0.500885,0.999115
0.417969,0.00390625,0.500802,0.999198,0.500802,0.999198
0.425781,0.00390625,0.500728,0.999272,0.500728,0.999272
0.433594,0.00390625,0.50066,0.99934,0.50066,0.99934
0.441406,0.00390625,0.500599,0.999401,0.500599,0.999401
0.449219,0.00390625,0.500544,0.999456,0.500544,0.999456
0.457031,0.00390625,0.500493,0.999507,0.500493,0.999507
0.464844,0.00390625,0.500447,0.999553,0.500447,0.999553
0.472656,0.00390625,0.500406,0.999594,0.500406,0.999594
0.480469,0.00390625,0.500368,0.999632,0.500368,0.999632
0.488281,0.00390625,0.500334,0.999666,0.500334,0.999666
0.496094,0.00390625,0.500303,0.999697,0.500303,0.999697
0.00390625,0.0117188,0.596459,0.903541,0.596459,0.903541
0.0117188,0.0117188,0.590742,0.909258,0.590742,0.909258
0.0195312,0.0117188,0.585176,0.914824,0.585176,0.914824
0.0273438,0.0117188,0.57978,0.92022,0.57978,0.92022
0.0351562,0.0117188,0.574571,0.925429,0.574572,0.925428
0.0429688,0.0117188,0.569564,0.930436,0.569564,0.930436
0.0507812,0.0117188,0.564768,0.935232,0.564769,0.935231
0.0585938,0.0117188,0.560193,0.939807,0.560194,0.939806
0.0664062,0.0117188,0.555843,0.944157,0.555844,0.944156
0.0742188,0.0117188,0.551722,0.948278,0.551724,0.948276
0.0820312,0.0117188,0.547831,0.952169,0.547832,0.952168
0.0898438,0.0117188,0.544167,0.955833,0.544168,0.955832
0.0976562,0.0117188,0.540727,0.959273,0.540728,0.959272
0.105469,0.0117188,0.537506,0.962494,0.537507,0.962493
0.113281,0.0117188,0.534498,0.965502,0.534499,0.965501
0.121094,0.0117188,0.531695,0.968305,0.531696,0.968304
0.128906,0.0117188,0.529089,0.970911,0.52909,0.97091
0.136719,0.0117188,0.526671,0.973329,0.526673,0.973327
0.144531,0.0117188,0.524432,0.975568,0.524434,0.975566
0.152344,0.0117188,0.522362,0.977638,0.522364,0.977636
0.160156,0.0117188,0.520452,0.979548,0.520453,0.979547
0.167969,0.0117188,0.518691,0.981309,0.518693,0.981307
0.175781,0.0117188,0.517071,0.982929,0.517072,0.982928
0.183594,0.0117188,0.515582,0.984418,0.515583,0.984417
