X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.585396,0.914604,0.585396,0.914604
0.0117188,0.00390625,0.579993,0.920007,0.579993,0.920007
0.0195312,0.00390625,0.574776,0.925224,0.574776,0.925224
0.0273438,0.00390625,0.56976,0.93024,0.56976,0.93024
0.0351562,0.00390625,0.564956,0.935044,0.564956,0.935044
0.0429688,0.00390625,0.560372,0.939628,0.560372,0.939628
0.0507812,0.00390625,0.556014,0.943986,0.556014,0.943986
0.0585938,0.00390625,0.551884,0.948116,0.551884,0.948116
0.0664062,0.00390625,0.547983,0.952017,0.547983,0.952017
0.0742188,0.00390625,0.54431,0.95569,0.54431,0.95569
0.0820312,0.00390625,0.540861,0.959139,0.540861,0.959139
0.0898438,0.00390625,0.537632,0.962368,0.537632,0.962368
0.0976562,0.00390625,0.534615,0.965385,0.534615,0.965385
0.105469,0.00390625,0.531805,0.968195,0.531805,0.968195
0.113281,0.00390625,0.529191,0.970809,0.529191,0.970809
0.121094,0.00390625,0.526766,0.973234,0.526766,0.973234
0.128906,0.00390625,0.52452,0.97548,0.52452,0.97548
0.136719,0.00390625,0.522443,0.977557,0.522443,0.977557
0.144531,0.00390625,0.520527,0.979473,0.520527,0.979473
0.152344,0.00390625,0.51876,0.98124,0.51876,0.98124
0.160156,0.00390625,0.517134,0.982866,0.517134,0.982866
0.167969,0.00390625,0.51564,0.98436,0.51564,0.98436
0.175781,0.00390625,0.514268,0.985732,0.514268,0.985732
0.183594,0.00390625,0.513009,0.986991,0.513009,0.986991
0.191406,0.00390625,0.511856,0.988144,0.511856,0.988144
0.199219,0.00390625,0.510801,0.989199,0.510801,0.989199
0.207031,0.00390625,0.509836,0.990164,0.509836,0.990164
0.214844,0.00390625,0.508953,0.991047,0.508953,0.991047
0.222656,0.00390625,0.508147,0.991853,0.508147,0.991853
0.230469,0.00390625,0.507412,0.992588,0.507412,0.992588
0.238281,0.00390625,0.506741,0.993259,0.506741,0.993259
0.246094,0.00390625,0.506129,0.993871,0.506129,0.993871
0.253906,0.00390625,0.505572,0.994428,0.505572,0.994428
0.261719,0.00390625,0.505064,0.994936,0.505064,0.994936
0.269531,0.00390625,0.504601,0.995399,0.504601,0.995399
0.277344,0.00390625,0.50418,0.99582,0.50418,0.99582
0.285156,0.00390625,0.503797,0.996203,0.503797,0.996203
0.292969,0.00390625,0.503449,0.996551,0.503449,0.996551
0.300781,0.00390625,0.503132,0.996868,0.503132,0.996868
0.308594,0.00390625,0.502844,0.997156,0.502844,0.997156
0.316406,0.00390625,0.502582,0.997418,0.502582,0.997418
0.324219,0.00390625,0.502344,0.997656,0.502344,0.997656
0.332031,0.00390625,0.502128,0.997872,0.502128,0.997872
0.339844,0.00390625,0.501931,0.998069,0.501931,0.998069
0.347656,0.00390625,0.501753,0.998247,0.501753,0.998247
0.355469,0.00390625,0.501591,0.998409,0.501591,0.998409
0.363281,0.00390625,0.501444,0.998556,0.501444,0.998556
0.371094,0.00390625,0.50131,0.99869,0.50131,0.99869
0.378906,0.00390625,0.501189,0.998811,0.501189,0.998811
0.386719,0.00390625,0.501079,0.998921,0.501079,0.998921
0.394531,0.00390625,0.500979,0.999021,0.500979,0.999021
0.402344,0.00390625,0.500888,0.999112,0.500888,0.999112
0.410156,0.00390625,0.500806,0.999194,0.500806,0.999194
0.417969,0.00390625,0.500731,0.999269,0.500731,0.999269
0.425781,0.00390625,0.500663,0.999337,0.500663,0.999337
0.433594,0.00390625,0.500602,0.999398,0.500602,0.999398
0.441406,0.00390625,0.500546,0.999454,0.500546,0.999454
0.449219,0.00390625,0.500495,0.999505,0.500495,0.999505
0.457031,0.00390625,0.500449,0.999551,0.500449,0.999551
0.464844,0.00390625,0.500407,0.999593,0.500407,0.999593
0.472656,0.00390625,0.500369,0.999631,0.500369,0.999631
0.480469,0.00390625,0.500335,0.999665,0.500335,0.999665
0.488281,0.00390625,0.500304,0.999696,0.500304,0.999696
0.496094,0.00390625,0.500276,0.999724,0.500276,0.999724
0.00390625,0.0117188,0.590968,0.909032,0.590968,0.909032
0.0117188,0.0117188,0.585396,0.914604,0.585396,0.914604
0.0195312,0.0117188,0.579992,0.920008,0.579993,0.920007
0.0273438,0.0117188,0.574776,0.925224,0.574776,0.925224
0.0351562,0.0117188,0.56976,0.93024,0.56976,0.93024
0.0429688,0.0117188,0.564956,0.935044,0.564956,0.935044
0.0507812,0.0117188,0.560371,0.939629,0.560372,0.939628
0.0585938,0.0117188,0.556013,0.943987,0.556014,0.943986
0.0664062,0.0117188,0.551883,0.948117,0.551884,0.948116
0.0742188,0.0117188,0.547982,0.952018,0.547983,0.952017
0.0820312,0.0117188,0.544309,0.955691,0.54431,0.95569
0.0898438,0.0117188,0.54086,0.95914,0.540861,0.959139
0.0976562,0.0117188,0.53763,0.96237,0.537632,0.962368
0.105469,0.0117188,0.534614,0.965386,0.534615,0.965385
0.113281,0.0117188,0.531803,0.968197,0.531805,0.968195
0.121094,0.0117188,0.529189,0.970811,0.529191,0.970809
0.128906,0.0117188,0.526764,0.973236,0.526766,0.973234
0.136719,0.0117188,0.524518,0.975482,0.52452,0.97548
0.144531,0.0117188,0.522442,0.977558,0.522443,0.977557
0.152344,0.0117188,0.520525,0.979475,0.520527,0.979473
0.160156,0.0117188,0.518759,0.981241,0.51876,0.98124
0.167969,0.0117188,0.517133,0.982867,0.517134,0.982866
0.175781,0.0117188,0.515639,0.984361,0.51564,0.98436
0.183594,0.0117188,0.514267,0.985733,0.514268,0.985732
0.191406,0.0117188,0.513008,0.986992,0.513009,0.986991
0.199219,0.0117188,0.511855,0.988145,0.511856,0.988144
0.207031,0.0117188,0.5108,0.9892,0.510801,0.989199
0.214844,0.0117188,0.509835,0.990165,0.509836,0.990164
0.222656,0.0117188,0.508952,0.991048,0.508953,0.991047
0.230469,0.0117188,0.508147,0.991853,0.508147,0.991853
0.238281,0.0117188,0.507411,0.992589,0.507412,0.992588
0.246094,0.0117188,0.50674,0.99326,0.506741,0.993259
0.253906,0.0117188,0.506128,0.993872,0.506129,0.993871
0.261719,0.0117188,0.505571,0.994429,0.505572,0.994428
0.269531,0.0117188,0.505063,0.994937,0.505064,0.994936
0.277344,0.0117188,0.504601,0.995399,0.504601,0.995399
0.285156,0.0117188,0.50418,0.99582,0.50418,0.99582
0.292969,0.0117188,0.503797,0.996203,0.503797,0.996203
0.300781,0.0117188,0.503448,0.996552,0.503449,0.996551
0.308594,0.0117188,0.503132,0.996868,0.503132,0.996868
0.316406,0.0117188,0.502844,0.997156,0.502844,0.997156
0.324219,0.0117188,0.502582,0.997418,0.502582,0.997418
0.332031,0.0117188,0.502344,0.997656,0.502344,0.997656
0.339844,0.0117188,0.502128,0.997872,0.502128,0.997872
0.347656,0.0117188,0.501931,0.998069,0.501931,0.998069
0.355469,0.0117188,0.501753,0.998247,0.501753,0.998247
0.363281,0.0117188,0.501591,0.998409,0.501591,0.998409
0.371094,0.0117188,0.501444,0.998556,0.501444,0.998556
0.378906,0.0117188,0.50131,0.99869,0.50131,0.99869
0.386719,0.0117188,0.501189,0.998811,0.501189,0.998811
0.394531,0.0117188,0.501079,0.998921,0.501079,0.998921
0.402344,0.0117188,0.500979,0.999021,0.500979,0.999021
0.410156,0.0117188,0.500888,0.999112,0.500888,0.999112
0.417969,0.0117188,0.500806,0.999194,0.500806,0.999194
0.425781,0.0117188,0.500731,0.999269,0.500731,0.999269
0.433594,0.0117188,0.500663,0.999337,0.500663,0.999337
0.441406,0.0117188,0.500601,0.999399,0.500602,0.999398
0.449219,0.0117188,0.500546,0.999454,0.500546,0.999454
0.457031,0.0117188,0.500495,0.999505,0.500495,0.999505
0.464844,0.0117188,0.500449,0.999551,0.500449,0.999551
