X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.575186,0.924814,0.575186,0.924814
0.0117188,0.00390625,0.570154,0.929846,0.570154,0.929846
0.0195312,0.00390625,0.565333,0.934667,0.565333,0.934667
0.0273438,0.00390625,0.560731,0.939269,0.560731,0.939269
0.0351562,0.00390625,0.556354,0.943646,0.556354,0.943646
0.0429688,0.00390625,0.552206,0.947794,0.552206,0.947794
0.0507812,0.00390625,0.548287,0.951713,0.548287,0.951713
0.0585938,0.00390625,0.544596,0.955404,0.544596,0.955404
0.0664062,0.00390625,0.541129,0.958871,0.541129,0.958871
0.0742188,0.00390625,0.537882,0.962118,0.537882,0.962118
0.0820312,0.00390625,0.534849,0.965151,0.534849,0.965151
0.0898438,0.00390625,0.532022,0.967978,0.532022,0.967978
0.0976562,0.00390625,0.529393,0.970607,0.529393,0.970607
0.105469,0.00390625,0.526953,0.973047,0.526953,0.973047
0.113281,0.00390625,0.524693,0.975307,0.524693,0.975307
0.121094,0.00390625,0.522603,0.977397,0.522603,0.977397
0.128906,0.00390625,0.520674,0.979326,0.520674,0.979326
0.136719,0.00390625,0.518896,0.981104,0.518896,0.981104
0.144531,0.00390625,0.517259,0.982741,0.517259,0.982741
0.152344,0.00390625,0.515755,0.984245,0.515755,0.984245
0.160156,0.00390625,0.514373,0.985627,0.514373,0.985627
0.167969,0.00390625,0.513106,0.986894,0.513106,0.986894
0.175781,0.00390625,0.511945,0.988055,0.511945,0.988055
0.183594,0.00390625,0.510882,0.989118,0.510882,0.989118
0.191406,0.00390625,0.50991,0.99009,0.50991,0.99009
0.199219,0.00390625,0.509021,0.990979,0.509021,0.990979
0.207031,0.00390625,0.508209,0.991791,0.508209,0.991791
0.214844,0.00390625,0.507468,0.992532,0.507468,0.992532
0.222656,0.00390625,0.506792,0.993208,0.506792,0.993208
0.230469,0.00390625,0.506176,0.993824,0.506176,0.993824
0.238281,0.00390625,0.505614,0.994386,0.505614,0.994386
0.246094,0.00390625,0.505103,0.994897,0.505103,0.994897
0.253906,0.00390625,0.504637,0.995363,0.504637,0.995363
0.261719,0.00390625,0.504213,0.995787,0.504213,0.995787
0.269531,0.00390625,0.503827,0.996173,0.503827,0.996173
0.277344,0.00390625,0.503476,0.996524,0.503476,0.996524
0.285156,0.00390625,0.503156,0.996844,0.503156,0.996844
0.292969,0.00390625,0.502866,0.997134,0.502866,0.997134
0.300781,0.00390625,0.502602,0.997398,0.502602,0.997398
0.308594,0.00390625,0.502362,0.997638,0.502362,0.997638
0.316406,0.00390625,0.502144,0.997856,0.502144,0.997856
0.324219,0.00390625,0.501946,0.998054,0.501946,0.998054
0.332031,0.00390625,0.501767,0.998233,0.501767,0.998233
0.339844,0.00390625,0.501603,0.998397,0.501603,0.998397
0.347656,0.00390625,0.501455,0.998545,0.501455,0.998545
0.355469,0.00390625,0.50132,0.99868,0.50132,0.99868
0.363281,0.00390625,0.501198,0.998802,0.501198,0.998802
0.371094,0.00390625,0.501087,0.998913,0.501087,0.998913
0.378906,0.00390625,0.500986,0.999014,0.500986,0.999014
0.386719,0.00390625,0.500895,0.999105,0.500895,0.999105
0.394531,0.00390625,0.500812,0.999188,0.500812,0.999188
0.402344,0.00390625,0.500737,0.999263,0.500737,0.999263
0.410156,0.00390625,0.500668,0.999332,0.500668,0.999332
0.417969,0.00390625,0.500606,0.999394,0.500606,0.999394
0.425781,0.00390625,0.50055,0.99945,0.50055,0.99945
0.433594,0.00390625,0.500499,0.999501,0.500499,0.999501
0.441406,0.00390625,0.500453,0.999547,0.500453,0.999547
0.449219,0.00390625,0.500411,0.999589,0.500411,0.999589
0.457031,0.00390625,0.500372,0.999628,0.500372,0.999628
0.464844,0.00390625,0.500338,0.999662,0.500338,0.999662
0.472656,0.00390625,0.500306,0.999694,0.500306,0.999694
0.480469,0.00390625,0.500278,0.999722,0.500278,0.999722
0.488281,0.00390625,0.500252,0.999748,0.500252,0.999748
