X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.596228,0.903772,0.596228,0.903772
0.0117188,0.00390625,0.590517,0.909483,0.590517,0.909483
0.0195312,0.00390625,0.584957,0.915043,0.584957,0.915043
0.0273438,0.00390625,0.579568,0.920432,0.579568,0.920432
0.0351562,0.00390625,0.574367,0.925633,0.574367,0.925633
0.0429688,0.00390625,0.569368,0.930632,0.569368,0.930632
0.0507812,0.00390625,0.564581,0.935419,0.564581,0.935419
0.0585938,0.00390625,0.560015,0.939985,0.560015,0.939985
0.0664062,0.00390625,0.555675,0.944325,0.555675,0.944325
0.0742188,0.00390625,0.551563,0.948437,0.551563,0.948437
0.0820312,0.00390625,0.547681,0.952319,0.547681,0.952319
0.0898438,0.00390625,0.544026,0.955974,0.544026,0.955974
0.0976562,0.00390625,0.540595,0.959405,0.540595,0.959405
0.105469,0.00390625,0.537383,0.962617,0.537383,0.962617
0.113281,0.00390625,0.534383,0.965617,0.534383,0.965617
0.121094,0.00390625,0.531588,0.968412,0.531588,0.968412
0.128906,0.00390625,0.52899,0.97101,0.52899,0.97101
0.136719,0.00390625,0.52658,0.97342,0.52658,0.97342
0.144531,0.00390625,0.524348,0.975652,0.524348,0.975652
0.152344,0.00390625,0.522284,0.977716,0.522284,0.977716
0.160156,0.00390625,0.52038,0.97962,0.52038,0.97962
0.167969,0.00390625,0.518625,0.981375,0.518625,0.981375
0.175781,0.00390625,0.51701,0.98299,0.51701,0.98299
0.183594,0.00390625,0.515526,0.984474,0.515526,0.984474
0.191406,0.00390625,0.514163,0.985837,0.514163,0.985837
0.199219,0.00390625,0.512913,0.987087,0.512913,0.987087
0.207031,0.00390625,0.511769,0.988231,0.511769,0.988231
0.214844,0.00390625,0.510721,0.989279,0.510721,0.989279
0.222656,0.00390625,0.509762,0.990238,0.509762,0.990238
0.230469,0.00390625,0.508886,0.991114,0.508886,0.991114
0.238281,0.00390625,0.508086,0.991914,0.508086,0.991914
0.246094,0.00390625,0.507356,0.992644,0.507356,0.992644
0.253906,0.00390625,0.50669,0.99331,0.50669,0.99331
0.261719,0.00390625,0.506083,0.993917,0.506083,0.993917
0.269531,0.00390625,0.505529,0.994471,0.505529,0.994471
0.277344,0.00390625,0.505025,0.994975,0.505025,0.994975
0.285156,0.00390625,0.504566,0.995434,0.504566,0.995434
0.292969,0.00390625,0.504148,0.995852,0.504148,0.995852
0.300781,0.00390625,0.503768,0.996232,0.503768,0.996232
0.308594,0.00390625,0.503422,0.996578,0.503422,0.996578
0.316406,0.00390625,0.503108,0.996892,0.503108,0.996892
0.324219,0.00390625,0.502822,0.997178,0.502822,0.997178
0.332031,0.00390625,0.502562,0.997438,0.502562,0.997438
0.339844,0.00390625,0.502326,0.997674,0.502326,0.997674
0.347656,0.00390625,0.502111,0.997889,0.502111,0.997889
0.355469,0.00390625,0.501916,0.998084,0.501916,0.998084
0.363281,0.00390625,0.501739,0.998261,0.501739,0.998261
0.371094,0.00390625,0.501579,0.998421,0.501579,0.998421
