X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.557039,0.942961,0.557039,0.942961
0.0117188,0.00390625,0.552854,0.947146,0.552854,0.947146
0.0195312,0.00390625,0.548899,0.951101,0.548899,0.951101
0.0273438,0.00390625,0.545171,0.954829,0.545171,0.954829
0.0351562,0.00390625,0.541669,0.958331,0.541669,0.958331
0.0429688,0.00390625,0.538387,0.961613,0.538387,0.961613
0.0507812,0.00390625,0.53532,0.96468,0.53532,0.96468
0.0585938,0.00390625,0.532461,0.967539,0.532461,0.967539
0.0664062,0.00390625,0.529801,0.970199,0.529801,0.970199
0.0742188,0.00390625,0.527331,0.972669,0.527331,0.972669
0.0820312,0.00390625,0.525043,0.974957,0.525043,0.974957
0.0898438,0.00390625,0.522927,0.977073,0.522927,0.977073
0.0976562,0.00390625,0.520973,0.979027,0.520973,0.979027
0.105469,0.00390625,0.519171,0.980829,0.519171,0.980829
0.113281,0.00390625,0.517512,0.982488,0.517512,0.982488
0.121094,0.00390625,0.515987,0.984013,0.515987,0.984013
0.128906,0.00390625,0.514586,0.985414,0.514586,0.985414
0.136719,0.00390625,0.513302,0.986698,0.513302,0.986698
0.144531,0.00390625,0.512124,0.987876,0.512124,0.987876
0.152344,0.00390625,0.511046,0.988954,0.511046,0.988954
0.160156,0.00390625,0.510059,0.989941,0.510059,0.989941
0.167969,0.00390625,0.509158,0.990842,0.509158,0.990842
0.175781,0.00390625,0.508334,0.991666,0.508334,0.991666
0.183594,0.00390625,0.507582,0.992418,0.507582,0.992418
0.191406,0.00390625,0.506896,0.993104,0.506896,0.993104
0.199219,0.00390625,0.506271,0.993729,0.506271,0.993729
0.207031,0.00390625,0.505701,0.994299,0.505701,0.994299
0.214844,0.00390625,0.505181,0.994819,0.505181,0.994819
0.222656,0.00390625,0.504708,0.995292,0.504708,0.995292
0.230469,0.00390625,0.504278,0.995722,0.504278,0.995722
0.238281,0.00390625,0.503886,0.996114,0.503886,0.996114
0.246094,0.00390625,0.503529,0.996471,0.503529,0.996471
0.253906,0.00390625,0.503205,0.996795,0.503205,0.996795
0.261719,0.00390625,0.502911,0.997089,0.502911,0.997089
0.269531,0.00390625,0.502643,0.997357,0.502643,0.997357
0.277344,0.00390625,0.502399,0.997601,0.502399,0.997601
0.285156,0.00390625,0.502178,0.997822,0.502178,0.997822
0.292969,0.00390625,0.501977,0.998023,0.501977,0.998023
0.300781,0.00390625,0.501794,0.998206,0.501794,0.998206
0.308594,0.00390625,0.501628,0.998372,0.501628,0.998372
0.316406,0.00390625,0.501478,0.998522,0.501478,0.998522
