X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.56571,0.93429,0.56571,0.93429
0.0117188,0.00390625,0.561091,0.938909,0.561091,0.938909
0.0195312,0.00390625,0.556696,0.943304,0.556696,0.943304
0.0273438,0.00390625,0.552529,0.947471,0.552529,0.947471
0.0351562,0.00390625,0.548592,0.951408,0.548592,0.951408
0.0429688,0.00390625,0.544883,0.955117,0.544883,0.955117
0.0507812,0.00390625,0.541398,0.958602,0.541398,0.958602
0.0585938,0.00390625,0.538134,0.961866,0.538134,0.961866
0.0664062,0.00390625,0.535084,0.964916,0.535084,0.964916
0.0742188,0.00390625,0.532241,0.967759,0.532241,0.967759
0.0820312,0.00390625,0.529596,0.970404,0.529596,0.970404
0.0898438,0.00390625,0.527142,0.972858,0.527142,0.972858
0.0976562,0.00390625,0.524868,0.975132,0.524868,0.975132
0.105469,0.00390625,0.522765,0.977235,0.522765,0.977235
0.113281,0.00390625,0.520823,0.979177,0.520823,0.979177
0.121094,0.00390625,0.519033,0.980967,0.519033,0.980967
0.128906,0.00390625,0.517385,0.982615,0.517385,0.982615
0.136719,0.00390625,0.515871,0.984129,0.515871,0.984129
0.144531,0.00390625,0.51448,0.98552,0.51448,0.98552
0.152344,0.00390625,0.513204,0.986796,0.513204,0.986796
0.160156,0.00390625,0.512034,0.987966,0.512034,0.987966
0.167969,0.00390625,0.510964,0.989036,0.510964,0.989036
0.175781,0.00390625,0.509984,0.990016,0.509984,0.990016
0.183594,0.00390625,0.509089,0.990911,0.509089,0.990911
0.191406,0.00390625,0.508271,0.991729,0.508271,0.991729
0.199219,0.00390625,0.507525,0.992475,0.507525,0.992475
0.207031,0.00390625,0.506844,0.993156,0.506844,0.993156
0.214844,0.00390625,0.506223,0.993777,0.506223,0.993777
0.222656,0.00390625,0.505657,0.994343,0.505657,0.994343
0.230469,0.00390625,0.505142,0.994858,0.505142,0.994858
0.238281,0.00390625,0.504672,0.995328,0.504672,0.995328
0.246094,0.00390625,0.504245,0.995755,0.504245,0.995755
0.253906,0.00390625,0.503856,0.996144,0.503856,0.996144
0.261719,0.00390625,0.503502,0.996498,0.503502,0.996498
0.269531,0.00390625,0.503181,0.996819,0.503181,0.996819
0.277344,0.00390625,0.502888,0.997112,0.502888,0.997112
0.285156,0.00390625,0.502622,0.997378,0.502622,0.997378
0.292969,0.00390625,0.502381,0.997619,0.502381,0.997619
0.300781,0.00390625,0.502161,0.997839,0.502161,0.997839
0.308594,0.00390625,0.501962,0.998038,0.501962,0.998038
0.316406,0.00390625,0.50178,0.99822,0.50178,0.99822
0.324219,0.00390625,0.501616,0.998384,0.501616,0.998384
0.332031,0.00390625,0.501466,0.998534,0.501466,0.998534
0.339844,0.00390625,0.501331,0.998669,0.501331,0.998669
0.347656,0.00390625,0.501207,0.998793,0.501207,0.998793
0.355469,0.00390625,0.501096,0.998904,0.501096,0.998904
0.363281,0.00390625,0.500994,0.999006,0.500994,0.999006
0.371094,0.00390625,0.500902,0.999098,0.500902,0.999098
0.378906,0.00390625,0.500818,0.999182,0.500818,0.999182
0.386719,0.00390625,0.500742,0.999258,0.500742,0.999258
0.394531,0.00390625,0.500673,0.999327,0.500673,0.999327
0.402344,0.00390625,0.500611,0.999389,0.500611,0.999389
0.410156,0.00390625,0.500554,0.999446,0.500554,0.999446
0.417969,0.00390625,0.500503,0.999497,0.500503,0.999497
0.425781,0.00390625,0.500456,0.999544,0.500456,0.999544
0.433594,0.00390625,0.500414,0.999586,0.500414,0.999586
0.441406,0.00390625,0.500375,0.999625,0.500375,0.999625
0.449219,0.00390625,0.50034,0.99966,0.50034,0.99966
0.457031,0.00390625,0.500309,0.999691,0.500309,0.999691
0.464844,0.00390625,0.50028,0.99972,0.50028,0.99972
0.472656,0.00390625,0.500254,0.999746,0.500254,0.999746
0.480469,0.00390625,0.50023,0.99977,0.50023,0.99977
0.488281,0.00390625,0.500209,0.999791,0.500209,0.999791
0.496094,0.00390625,0.50019,0.99981,0.50019,0.99981
0.00390625,0.0117188,0.570549,0.929451,0.570549,0.929451
