X,Y,U_exp,V_exp,U_theory,V_theory
0.00390625,0.00390625,0.523837,0.976163,0.523837,0.976163
0.0117188,0.00390625,0.521813,0.978187,0.521813,0.978187
0.0195312,0.00390625,0.519946,0.980054,0.519946,0.980054
0.0273438,0.00390625,0.518225,0.981775,0.518225,0.981775
0.0351562,0.00390625,0.516642,0.983358,0.516642,0.983358
0.0429688,0.00390625,0.515188,0.984812,0.515188,0.984812
0.0507812,0.00390625,0.513853,0.986147,0.513853,0.986147
0.0585938,0.00390625,0.512629,0.987371,0.512629,0.987371
0.0664062,0.00390625,0.511508,0.988492,0.511508,0.988492
0.0742188,0.00390625,0.510483,0.989517,0.510483,0.989517
0.0820312,0.00390625,0.509545,0.990455,0.509545,0.990455
0.0898438,0.00390625,0.508687,0.991313,0.508687,0.991313
0.0976562,0.00390625,0.507905,0.992095,0.507905,0.992095
0.105469,0.00390625,0.50719,0.99281,0.50719,0.99281
0.113281,0.00390625,0.506539,0.993461,0.506539,0.993461
0.121094,0.00390625,0.505945,0.994055,0.505945,0.994055
0.128906,0.00390625,0.505404,0.994596,0.505404,0.994596
0.136719,0.00390625,0.504911,0.995089,0.504911,0.995089
0.144531,0.00390625,0.504462,0.995538,0.504462,0.995538
0.152344,0.00390625,0.504054,0.995946,0.504054,0.995946
0.160156,0.00390625,0.503682,0.996318,0.503682,0.996318
0.167969,0.00390625,0.503344,0.996656,0.503344,0.996656
0.175781,0.00390625,0.503037,0.996963,0.503037,0.996963
0.183594,0.00390625,0.502757,0.997243,0.502757,0.997243
0.191406,0.00390625,0.502503,0.997497,0.502503,0.997497
0.199219,0.00390625,0.502273,0.997727,0.502273,0.997727
0.207031,0.00390625,0.502063,0.997937,0.502063,0.997937
0.214844,0.00390625,0.501872,0.998128,0.501872,0.998128
0.222656,0.00390625,0.501699,0.998301,0.501699,0.998301
0.230469,0.00390625,0.501542,0.998458,0.501542,0.998458
0.238281,0.00390625,0.5014,0.9986,0.5014,0.9986
0.246094,0.00390625,0.50127,0.99873,0.50127,0.99873
0.253906,0.00390625,0.501152,0.998848,0.501152,0.998848
0.261719,0.00390625,0.501046,0.998954,0.501046,0.998954
0.269531,0.00390625,0.500949,0.999051,0.500949,0.999051
0.277344,0.00390625,0.500861,0.999139,0.500861,0.999139
0.285156,0.00390625,0.500781,0.999219,0.500781,0.999219
0.292969,0.00390625,0.500708,0.999292,0.500708,0.999292
0.300781,0.00390625,0.500643,0.999357,0.500643,0.999357
0.308594,0.00390625,0.500583,0.999417,0.500583,0.999417
0.316406,0.00390625,0.500529,0.999471,0.500529,0.999471
0.324219,0.00390625,0.50048,0.99952,0.50048,0.99952
0.332031,0.00390625,0.500435,0.999565,0.500435,0.999565
0.339844,0.00390625,0.500395,0.999605,0.500395,0.999605
0.347656,0.00390625,0.500358,0.999642,0.500358,0.999642
0.355469,0.00390625,0.500325,0.999675,0.500325,0.999675
0.363281,0.00390625,0.500295,0.999705,0.500295,0.999705
0.371094,0.00390625,0.500267,0.999733,0.500267,0.999733
0.378906,0.00390625,0.500242,0.999758,0.500242,0.999758
0.386719,0.00390625,0.50022,0.99978,0.50022,0.99978
0.394531,0.00390625,0.500199,0.999801,0.500199,0.999801
0.402344,0.00390625,0.500181,0.999819,0.500181,0.999819
0.410156,0.00390625,0.500164,0.999836,0.500164,0.999836
0.417969,0.00390625,0.500149,0.999851,0.500149,0.999851
0.425781,0.00390625,0.500135,0.999865,0.500135,0.999865
0.433594,0.00390625,0.500122,0.999878,0.500122,0.999878
0.441406,0.00390625,0.500111,0.999889,0.500111,0.999889
0.449219,0.00390625,0.500101,0.999899,0.500101,0.999899
0.457031,0.00390625,0.500091,0.999909,0.500091,0.999909
0.464844,0.00390625,0.500083,0.999917,0.500083,0.999917
0.472656,0.00390625,0.500075,0.999925,0.500075,0.999925
0.480469,0.00390625,0.500068,0.999932,0.500068,0.999932
0.488281,0.00390625,0.500062,0.999938,0.500062,0.999938
0.496094,0.00390625,0.500056,0.999944,0.500056,0.999944
0.00390625,0.0117188,0.526028,0.973972,0.526028,0.973972
0.0117188,0.0117188,0.523837,0.976163,0.523837,0.976163
0.0195312,0.0117188,0.521812,0.978188,0.521813,0.978187
0.0273438,0.0117188,0.519944,0.980056,0.519946,0.980054
0.0351562,0.0117188,0.518224,0.981776,0.518225,0.981775
0.0429688,0.0117188,0.516641,0.983359,0.516642,0.983358
0.0507812,0.0117188,0.515187,0.984813,0.515188,0.984812
0.0585938,0.0117188,0.513852,0.986148,0.513853,0.986147
0.0664062,0.0117188,0.512628,0.987372,0.512629,0.987371
0.0742188,0.0117188,0.511507,0.988493,0.511508,0.988492
0.0820312,0.0117188,0.510482,0.989518,0.510483,0.989517
0.0898438,0.0117188,0.509544,0.990456,0.509545,0.990455
