X,Y,U_exp,V_exp,u_theory,v_theory
0.005,0.005,0.536037,0.963963,0.536037,0.963963
0.015,0.005,0.532351,0.967649,0.532351,0.967649
0.025,0.005,0.52899,0.97101,0.52899,0.97101
0.035,0.005,0.525937,0.974063,0.525937,0.974063
0.045,0.005,0.523172,0.976828,0.523172,0.976828
0.055,0.005,0.520674,0.979326,0.520674,0.979326
0.065,0.005,0.518424,0.981576,0.518424,0.981576
0.075,0.005,0.516401,0.983599,0.516401,0.983599
0.085,0.005,0.514586,0.985414,0.514586,0.985414
0.095,0.005,0.512961,0.987039,0.512961,0.987039
0.105,0.005,0.511508,0.988492,0.511508,0.988492
0.115,0.005,0.510211,0.989789,0.510211,0.989789
0.125,0.005,0.509055,0.990945,0.509055,0.990945
0.135,0.005,0.508025,0.991975,0.508025,0.991975
0.145,0.005,0.507109,0.992891,0.507109,0.992891
0.155,0.005,0.506295,0.993705,0.506295,0.993705
0.165,0.005,0.505572,0.994428,0.505572,0.994428
0.175,0.005,0.50493,0.99507,0.50493,0.99507
0.185,0.005,0.504361,0.995639,0.504361,0.995639
0.195,0.005,0.503856,0.996144,0.503856,0.996144
0.205,0.005,0.503409,0.996591,0.503409,0.996591
0.215,0.005,0.503013,0.996987,0.503013,0.996987
0.225,0.005,0.502663,0.997337,0.502663,0.997337
0.235,0.005,0.502353,0.997647,0.502353,0.997647
0.245,0.005,0.502079,0.997921,0.502079,0.997921
0.255,0.005,0.501836,0.998164,0.501836,0.998164
0.265,0.005,0.501622,0.998378,0.501622,0.998378
0.275,0.005,0.501433,0.998567,0.501433,0.998567
0.285,0.005,0.501265,0.998735,0.501265,0.998735
0.295,0.005,0.501117,0.998883,0.501117,0.998883
0.305,0.005,0.500986,0.999014,0.500986,0.999014
0.315,0.005,0.500871,0.999129,0.500871,0.999129
0.325,0.005,0.500769,0.999231,0.500769,0.999231
0.335,0.005,0.500679,0.999321,0.500679,0.999321
0.345,0.005,0.500599,0.999401,0.500599,0.999401
0.355,0.005,0.500529,0.999471,0.500529,0.999471
0.365,0.005,0.500467,0.999533,0.500467,0.999533
0.375,0.005,0.500412,0.999588,0.500412,0.999588
0.385,0.005,0.500364,0.999636,0.500364,0.999636
0.395,0.005,0.500321,0.999679,0.500321,0.999679
0.405,0.005,0.500283,0.999717,0.500283,0.999717
0.415,0.005,0.50025,0.99975,0.50025,0.99975
0.425,0.005,0.500221,0.999779,0.500221,0.999779
0.435,0.005,0.500195,0.999805,0.500195,0.999805
0.445,0.005,0.500172,0.999828,0.500172,0.999828
0.455,0.005,0.500152,0.999848,0.500152,0.999848
0.465,0.005,0.500134,0.999866,0.500134,0.999866
0.475,0.005,0.500118,0.999882,0.500118,0.999882
0.485,0.005,0.500104,0.999896,0.500104,0.999896
0.495,0.005,0.500092,0.999908,0.500092,0.999908
0.505,0.005,0.500081,0.999919,0.500081,0.999919
0.515,0.005,0.500072,0.999928,0.500072,0.999928
0.525,0.005,0.500063,0.999937,0.500063,0.999937
0.535,0.005,0.500056,0.999944,0.500056,0.999944
0.545,0.005,0.500049,0.999951,0.500049,0.999951
0.555,0.005,0.500044,0.999956,0.500044,0.999956
0.565,0.005,0.500038,0.999962,0.500038,0.999962
0.575,0.005,0.500034,0.999966,0.500034,0.999966
0.585,0.005,0.50003,0.99997,0.50003,0.99997
0.595,0.005,0.500026,0.999974,0.500026,0.999974
0.605,0.005,0.500023,0.999977,0.500023,0.999977
0.615,0.005,0.500021,0.999979,0.500021,0.999979
0.625,0.005,0.500018,0.999982,0.500018,0.999982
0.635,0.005,0.500016,0.999984,0.500016,0.999984
0.645,0.005,0.500014,0.999986,0.500014,0.999986
0.655,0.005,0.500012,0.999988,0.500012,0.999988
0.665,0.005,0.500011,0.999989,0.500011,0.999989
0.675,0.005,0.50001,0.99999,0.50001,0.99999
0.685,0.005,0.500009,0.999991,0.500009,0.999991
0.695,0.005,0.500008,0.999992,0.500008,0.999992
0.705,0.005,0.500007,0.999993,0.500007,0.999993
0.715,0.005,0.500006,0.999994,0.500006,0.999994
0.725,0.005,0.500005,0.999995,0.500005,0.999995
0.735,0.005,0.500005,0.999995,0.500005,0.999995
0.745,0.005,0.500004,0.999996,0.500004,0.999996
0.755,0.005,0.500004,0.999996,0.500004,0.999996
0.765,0.005,0.500003,0.999997,0.500003,0.999997
0.775,0.005,0.500003,0.999997,0.500003,0.999997
0.785,0.005,0.500002,0.999998,0.500002,0.999998
0.795,0.005,0.500002,0.999998,0.500002,0.999998
0.805,0.005,0.500002,0.999998,0.500002,0.999998
0.815,0.005,0.500002,0.999998,0.500002,0.999998
0.825,0.005,0.500001,0.999999,0.500001,0.999999
0.835,0.005,0.500001,0.999999,0.500001,0.999999
0.845,0.005,0.500001,0.999999,0.500001,0.999999
0.855,0.005,0.500001,0.999999,0.500001,0.999999
0.865,0.005,0.500001,0.999999,0.500001,0.999999
0.875,0.005,0.500001,0.999999,0.500001,0.999999
0.885,0.005,0.500001,0.999999,0.500001,0.999999
0.895,0.005,0.500001,0.999999,0.500001,0.999999
0.905,0.005,0.500001,0.999999,0.500001,0.999999
0.915,0.005,0.5,1,0.5,1
0.925,0.005,0.5,1,0.5,1
0.935,0.005,0.5,1,0.5,1
0.945,0.005,0.5,1,0.5,1
0.955,0.005,0.5,1,0.5,1
0.965,0.005,0.5,1,0.5,1
0.975,0.005,0.5,1,0.5,1
0.985,0.005,0.5,1,0.5,1
0.995,0.005,0.5,1,0.5,1
0.005,0.015,0.540067,0.959933,0.540067,0.959933
0.015,0.015,0.536038,0.963962,0.536037,0.963963
0.025,0.015,0.532351,0.967649,0.532351,0.967649
0.035,0.015,0.52899,0.97101,0.52899,0.97101
0.045,0.015,0.525937,0.974063,0.525937,0.974063
0.055,0.015,0.523171,0.976829,0.523172,0.976828
0.065,0.015,0.520674,0.979326,0.520674,0.979326
0.075,0.015,0.518423,0.981577,0.518424,0.981576
0.085,0.015,0.5164,0.9836,0.516401,0.983599
0.095,0.015,0.514586,0.985414,0.514586,0.985414
0.105,0.015,0.512961,0.987039,0.512961,0.987039
0.115,0.015,0.511508,0.988492,0.511508,0.988492
0.125,0.015,0.510211,0.989789,0.510211,0.989789
0.135,0.015,0.509054,0.990946,0.509055,0.990945
0.145,0.015,0.508025,0.991975,0.508025,0.991975
0.155,0.015,0.507108,0.992892,0.507109,0.992891
0.165,0.015,0.506294,0.993706,0.506295,0.993705
0.175,0.015,0.505571,0.994429,0.505572,0.994428
0.185,0.015,0.504929,0.995071,0.50493,0.99507
0.195,0.015,0.50436,0.99564,0.504361,0.995639
0.205,0.015,0.503856,0.996144,0.503856,0.996144
0.215,0.015,0.503409,0.996591,0.503409,0.996591
0.225,0.015,0.503013,0.996987,0.503013,0.996987
0.235,0.015,0.502663,0.997337,0.502663,0.997337
0.245,0.015,0.502353,0.997647,0.502353,0.997647
0.255,0.015,0.502079,0.997921,0.502079,0.997921
0.265,0.015,0.501836,0.998164,0.501836,0.998164
0.275,0.015,0.501622,0.998378,0.501622,0.998378
0.285,0.015,0.501432,0.998568,0.501433,0.998567
0.295,0.015,0.501265,0.998735,0.501265,0.998735
0.305,0.015,0.501117,0.998883,0.501117,0.998883
0.315,0.015,0.500986,0.999014,0.500986,0.999014
0.325,0.015,0.500871,0.999129,0.500871,0.999129
0.335,0.015,0.500769,0.999231,0.500769,0.999231
0.345,0.015,0.500679,0.999321,0.500679,0.999321
0.355,0.015,0.500599,0.999401,0.500599,0.999401
0.365,0.015,0.500529,0.999471,0.500529,0.999471
0.375,0.015,0.500467,0.999533,0.500467,0.999533
0.385,0.015,0.500412,0.999588,0.500412,0.999588
0.395,0.015,0.500364,0.999636,0.500364,0.999636
0.405,0.015,0.500321,0.999679,0.500321,0.999679
0.415,0.015,0.500283,0.999717,0.500283,0.999717
0.425,0.015,0.50025,0.99975,0.50025,0.99975
0.435,0.015,0.500221,0.999779,0.500221,0.999779
0.445,0.015,0.500195,0.999805,0.500195,0.999805
0.455,0.015,0.500172,0.999828,0.500172,0.999828
0.465,0.015,0.500152,0.999848,0.500152,0.999848
0.475,0.015,0.500134,0.999866,0.500134,0.999866
0.485,0.015,0.500118,0.999882,0.500118,0.999882
0.495,0.015,0.500104,0.999896,0.500104,0.999896
0.505,0.015,0.500092,0.999908,0.500092,0.999908
0.515,0.015,0.500081,0.999919,0.500081,0.999919
0.525,0.015,0.500072,0.999928,0.500072,0.999928
0.535,0.015,0.500063,0.999937,0.500063,0.999937
0.545,0.015,0.500056,0.999944,0.500056,0.999944
0.555,0.015,0.500049,0.999951,0.500049,0.999951
0.565,0.015,0.500043,0.999957,0.500044,0.999956
0.575,0.015,0.500038,0.999962,0.500038,0.999962
0.585,0.015,0.500034,0.999966,0.500034,0.999966
0.595,0.015,0.50003,0.99997,0.50003,0.99997
0.605,0.015,0.500026,0.999974,0.500026,0.999974
0.615,0.015,0.500023,0.999977,0.500023,0.999977
0.625,0.015,0.500021,0.999979,0.500021,0.999979
0.635,0.015,0.500018,0.999982,0.500018,0.999982
0.645,0.015,0.500016,0.999984,0.500016,0.999984
0.655,0.015,0.500014,0.999986,0.500014,0.999986
0.665,0.015,0.500012,0.999988,0.500012,0.999988
0.675,0.015,0.500011,0.999989,0.500011,0.999989
0.685,0.015,0.50001,0.99999,0.50001,0.99999
0.695,0.015,0.500009,0.999991,0.500009,0.999991
0.705,0.015,0.500008,0.999992,0.500008,0.999992
0.715,0.015,0.500007,0.999993,0.500007,0.999993
0.725,0.015,0.500006,0.999994,0.500006,0.999994
0.735,0.015,0.500005,0.999995,0.500005,0.999995
0.745,0.015,0.500005,0.999995,0.500005,0.999995
0.755,0.015,0.500004,0.999996,0.500004,0.999996
0.765,0.015,0.500004,0.999996,0.500004,0.999996
0.775,0.015,0.500003,0.999997,0.500003,0.999997
0.785,0.015,0.500003,0.999997,0.500003,0.999997
0.795,0.015,0.500002,0.999998,0.500002,0.999998
0.805,0.015,0.500002,0.999998,0.500002,0.999998
0.815,0.015,0.500002,0.999998,0.500002,0.999998
0.825,0.015,0.500002,0.999998,0.500002,0.999998
0.835,0.015,0.500001,0.999999,0.500001,0.999999
0.845,0.015,0.500001,0.999999,0.500001,0.999999
0.855,0.015,0.500001,0.999999,0.500001,0.999999
0.865,0.015,0.500001,0.999999,0.500001,0.999999
0.875,0.015,0.500001,0.999999,0.500001,0.999999
0.885,0.015,0.500001,0.999999,0.500001,0.999999
0.895,0.015,0.500001,0.999999,0.500001,0.999999
0.905,0.015,0.500001,0.999999,0.500001,0.999999
0.915,0.015,0.500001,0.999999,0.500001,0.999999
0.925,0.015,0.5,1,0.5,1
0.935,0.015,0.5,1,0.5,1
0.945,0.015,0.5,1,0.5,1
0.955,0.015,0.5,1,0.5,1
0.965,0.015,0.5,1,0.5,1
0.975,0.015,0.5,1,0.5,1
0.985,0.015,0.5,1,0.5,1
0.995,0.015,0.5,1,0.5,1
0.005,0.025,0.544453,0.955547,0.544453,0.955547
0.015,0.025,0.540067,0.959933,0.540067,0.959933
0.025,0.025,0.536037,0.963963,0.536037,0.963963
0.035,0.025,0.53235,0.96765,0.532351,0.967649
0.045,0.025,0.528989,0.971011,0.52899,0.97101
0.055,0.025,0.525936,0.974064,0.525937,0.974063
0.065,0.025,0.52317,0.97683,0.523172,0.976828
0.075,0.025,0.520672,0.979328,0.520674,0.979326
0.085,0.025,0.518422,0.981578,0.518424,0.981576
0.095,0.025,0.516399,0.983601,0.516401,0.983599
0.105,0.025,0.514584,0.985416,0.514586,0.985414
0.115,0.025,0.512959,0.987041,0.512961,0.987039
0.125,0.025,0.511507,0.988493,0.511508,0.988492
0.135,0.025,0.51021,0.98979,0.510211,0.989789
0.145,0.025,0.509053,0.990947,0.509055,0.990945
0.155,0.025,0.508024,0.991976,0.508025,0.991975
0.165,0.025,0.507108,0.992892,0.507109,0.992891
0.175,0.025,0.506293,0.993707,0.506295,0.993705
0.185,0.025,0.50557,0.99443,0.505572,0.994428
0.195,0.025,0.504929,0.995071,0.50493,0.99507
0.205,0.025,0.50436,0.99564,0.504361,0.995639
0.215,0.025,0.503855,0.996145,0.503856,0.996144
0.225,0.025,0.503408,0.996592,0.503409,0.996591
0.235,0.025,0.503013,0.996987,0.503013,0.996987
0.245,0.025,0.502662,0.997338,0.502663,0.997337
0.255,0.025,0.502353,0.997647,0.502353,0.997647
0.265,0.025,0.502078,0.997922,0.502079,0.997921
0.275,0.025,0.501836,0.998164,0.501836,0.998164
0.285,0.025,0.501622,0.998378,0.501622,0.998378
0.295,0.025,0.501432,0.998568,0.501433,0.998567
0.305,0.025,0.501265,0.998735,0.501265,0.998735
0.315,0.025,0.501117,0.998883,0.501117,0.998883
0.325,0.025,0.500986,0.999014,0.500986,0.999014
0.335,0.025,0.500871,0.999129,0.500871,0.999129
0.345,0.025,0.500769,0.999231,0.500769,0.999231
0.355,0.025,0.500679,0.999321,0.500679,0.999321
0.365,0.025,0.500599,0.999401,0.500599,0.999401
0.375,0.025,0.500529,0.999471,0.500529,0.999471
0.385,0.025,0.500467,0.999533,0.500467,0.999533
0.395,0.025,0.500412,0.999588,0.500412,0.999588
0.405,0.025,0.500364,0.999636,0.500364,0.999636
0.415,0.025,0.500321,0.999679,0.500321,0.999679
0.425,0.025,0.500283,0.999717,0.500283,0.999717
0.435,0.025,0.50025,0.99975,0.50025,0.99975
0.445,0.025,0.500221,0.999779,0.500221,0.999779
0.455,0.025,0.500195,0.999805,0.500195,0.999805
0.465,0.025,0.500172,0.999828,0.500172,0.999828
0.475,0.025,0.500152,0.999848,0.500152,0.999848
0.485,0.025,0.500134,0.999866,0.500134,0.999866
0.495,0.025,0.500118,0.999882,0.500118,0.999882
0.505,0.025,0.500104,0.999896,0.500104,0.999896
0.515,0.025,0.500092,0.999908,0.500092,0.999908
0.525,0.025,0.500081,0.999919,0.500081,0.999919
0.535,0.025,0.500072,0.999928,0.500072,0.999928
0.545,0.025,0.500063,0.999937,0.500063,0.999937
0.555,0.025,0.500056,0.999944,0.500056,0.999944
0.565,0.025,0.500049,0.999951,0.500049,0.999951
0.575,0.025,0.500043,0.999957,0.500044,0.999956
0.585,0.025,0.500038,0.999962,0.500038,0.999962
0.595,0.025,0.500034,0.999966,0.500034,0.999966
0.605,0.025,0.50003,0.99997,0.50003,0.99997
0.615,0.025,0.500026,0.999974,0.500026,0.999974
0.625,0.025,0.500023,0.999977,0.500023,0.999977
0.635,0.025,0.500021,0.999979,0.500021,0.999979
0.645,0.025,0.500018,0.999982,0.500018,0.999982
0.655,0.025,0.500016,0.999984,0.500016,0.999984
0.665,0.025,0.500014,0.999986,0.500014,0.999986
0.675,0.025,0.500012,0.999988,0.500012,0.999988
0.685,0.025,0.500011,0.999989,0.500011,0.999989
0.695,0.025,0.50001,0.99999,0.50001,0.99999
0.705,0.025,0.500009,0.999991,0.500009,0.999991
0.715,0.025,0.500008,0.999992,0.500008,0.999992
0.725,0.025,0.500007,0.999993,0.500007,0.999993
0.735,0.025,0.500006,0.999994,0.500006,0.999994
0.745,0.025,0.500005,0.999995,0.500005,0.999995
0.755,0.025,0.500005,0.999995,0.500005,0.999995
0.765,0.025,0.500004,0.999996,0.500004,0.999996
0.775,0.025,0.500004,0.999996,0.500004,0.999996
0.785,0.025,0.500003,0.999997,0.500003,0.999997
0.795,0.025,0.500003,0.999997,0.500003,0.999997
0.805,0.025,0.500002,0.999998,0.500002,0.999998
0.815,0.025,0.500002,0.999998,0.500002,0.999998
0.825,0.025,0.500002,0.999998,0.500002,0.999998
0.835,0.025,0.500002,0.999998,0.500002,0.999998
0.845,0.025,0.500001,0.999999,0.500001,0.999999
0.855,0.025,0.500001,0.999999,0.500001,0.999999
0.865,0.025,0.500001,0.999999,0.500001,0.999999
0.875,0.025,0.500001,0.999999,0.500001,0.999999
0.885,0.025,0.500001,0.999999,0.500001,0.999999
0.895,0.025,0.500001,0.999999,0.500001,0.999999
0.905,0.025,0.500001,0.999999,0.500001,0.999999
0.915,0.025,0.500001,0.999999,0.500001,0.999999
0.925,0.025,0.500001,0.999999,0.500001,0.999999
0.935,0.025,0.5,1,0.5,1
0.945,0.025,0.5,1,0.5,1
0.955,0.025,0.5,1,0.5,1
0.965,0.025,0.5,1,0.5,1
0.975,0.025,0.5,1,0.5,1
0.985,0.025,0.5,1,0.5,1
0.995,0.025,0.5,1,0.5,1
0.005,0.035,0.549207,0.950793,0.549207,0.950793
0.015,0.035,0.544453,0.955547,0.544453,0.955547
0.025,0.035,0.540066,0.959934,0.540067,0.959933
0.035,0.035,0.536036,0.963964,0.536037,0.963963
0.045,0.035,0.532349,0.967651,0.532351,0.967649
0.055,0.035,0.528988,0.971012,0.52899,0.97101
0.065,0.035,0.525934,0.974066,0.525937,0.974063
0.075,0.035,0.523169,0.976831,0.523172,0.976828
0.085,0.035,0.520671,0.979329,0.520674,0.979326
0.095,0.035,0.518421,0.981579,0.518424,0.981576
0.105,0.035,0.516398,0.983602,0.516401,0.983599
0.115,0.035,0.514583,0.985417,0.514586,0.985414
0.125,0.035,0.512958,0.987042,0.512961,0.987039
0.135,0.035,0.511505,0.988495,0.511508,0.988492
0.145,0.035,0.510209,0.989791,0.510211,0.989789
0.155,0.035,0.509052,0.990948,0.509055,0.990945
0.165,0.035,0.508023,0.991977,0.508025,0.991975
0.175,0.035,0.507107,0.992893,0.507109,0.992891
0.185,0.035,0.506293,0.993707,0.506295,0.993705
0.195,0.035,0.50557,0.99443,0.505572,0.994428
0.205,0.035,0.504928,0.995072,0.50493,0.99507
0.215,0.035,0.504359,0.995641,0.504361,0.995639
0.225,0.035,0.503855,0.996145,0.503856,0.996144
0.235,0.035,0.503408,0.996592,0.503409,0.996591
0.245,0.035,0.503012,0.996988,0.503013,0.996987
0.255,0.035,0.502662,0.997338,0.502663,0.997337
0.265,0.035,0.502352,0.997648,0.502353,0.997647
0.275,0.035,0.502078,0.997922,0.502079,0.997921
