X,Y,U_exp,V_exp,u_theory,v_theory
0.005,0.005,0.613315,0.886685,0.613315,0.886685
0.015,0.005,0.605626,0.894374,0.605626,0.894374
0.025,0.005,0.598084,0.901916,0.598084,0.901916
0.035,0.005,0.590742,0.909258,0.590742,0.909258
0.045,0.005,0.583647,0.916353,0.583647,0.916353
0.055,0.005,0.57684,0.92316,0.57684,0.92316
0.065,0.005,0.570351,0.929649,0.570351,0.929649
0.075,0.005,0.564208,0.935792,0.564208,0.935792
0.085,0.005,0.558427,0.941573,0.558427,0.941573
0.095,0.005,0.553017,0.946983,0.553017,0.946983
0.105,0.005,0.547983,0.952017,0.547983,0.952017
0.115,0.005,0.543322,0.956678,0.543322,0.956678
0.125,0.005,0.539026,0.960974,0.539026,0.960974
0.135,0.005,0.535084,0.964916,0.535084,0.964916
0.145,0.005,0.531481,0.968519,0.531481,0.968519
0.155,0.005,0.528199,0.971801,0.528199,0.971801
0.165,0.005,0.52522,0.97478,0.52522,0.97478
0.175,0.005,0.522523,0.977477,0.522523,0.977477
0.185,0.005,0.520089,0.979911,0.520089,0.979911
0.195,0.005,0.517898,0.982102,0.517898,0.982102
0.205,0.005,0.515929,0.984071,0.515929,0.984071
0.215,0.005,0.514163,0.985837,0.514163,0.985837
0.225,0.005,0.512583,0.987417,0.512583,0.987417
0.235,0.005,0.51117,0.98883,0.51117,0.98883
0.245,0.005,0.50991,0.99009,0.50991,0.99009
0.255,0.005,0.508786,0.991214,0.508786,0.991214
0.265,0.005,0.507786,0.992214,0.507786,0.992214
0.275,0.005,0.506896,0.993104,0.506896,0.993104
0.285,0.005,0.506106,0.993894,0.506106,0.993894
0.295,0.005,0.505404,0.994596,0.505404,0.994596
0.305,0.005,0.504781,0.995219,0.504781,0.995219
0.315,0.005,0.504229,0.995771,0.504229,0.995771
0.325,0.005,0.503739,0.996261,0.503739,0.996261
0.335,0.005,0.503306,0.996694,0.503306,0.996694
0.345,0.005,0.502922,0.997078,0.502922,0.997078
0.355,0.005,0.502582,0.997418,0.502582,0.997418
0.365,0.005,0.502281,0.997719,0.502281,0.997719
0.375,0.005,0.502015,0.997985,0.502015,0.997985
0.385,0.005,0.50178,0.99822,0.50178,0.99822
0.395,0.005,0.501572,0.998428,0.501572,0.998428
0.405,0.005,0.501389,0.998611,0.501389,0.998611
0.415,0.005,0.501226,0.998774,0.501226,0.998774
0.425,0.005,0.501083,0.998917,0.501083,0.998917
0.435,0.005,0.500956,0.999044,0.500956,0.999044
0.445,0.005,0.500844,0.999156,0.500844,0.999156
0.455,0.005,0.500745,0.999255,0.500745,0.999255
0.465,0.005,0.500658,0.999342,0.500658,0.999342
0.475,0.005,0.500581,0.999419,0.500581,0.999419
0.485,0.005,0.500513,0.999487,0.500513,0.999487
0.495,0.005,0.500453,0.999547,0.500453,0.999547
